geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BAE06015,2021-05-03,2021-05-16,18760,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-05-17,2021-05-30,18760,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-05-31,2021-06-13,18760,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-06-14,2021-06-27,18760,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-06-28,2021-07-11,18760,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-07-12,2021-07-25,18760,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-07-26,2021-08-08,18760,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-08-09,2021-08-22,18760,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-08-23,2021-09-05,18760,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-09-06,2021-09-19,18760,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-09-20,2021-10-03,18760,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-10-04,2021-10-17,18760,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06015,2021-10-18,2021-10-31,18760,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-02-24,2020-03-08,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-03-09,2020-03-22,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-03-23,2020-04-05,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-04-06,2020-04-19,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-04-20,2020-05-03,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-05-04,2020-05-17,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-05-18,2020-05-31,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-06-01,2020-06-14,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-06-15,2020-06-28,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-06-29,2020-07-12,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-07-13,2020-07-26,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-07-27,2020-08-09,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-08-10,2020-08-23,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-08-24,2020-09-06,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-09-07,2020-09-20,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-09-21,2020-10-04,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-10-05,2020-10-18,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-10-19,2020-11-01,72370,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-11-02,2020-11-15,72370,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-11-16,2020-11-29,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-11-30,2020-12-13,72370,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-12-14,2020-12-27,72370,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2020-12-28,2021-01-10,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-01-11,2021-01-24,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-01-25,2021-02-07,72370,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-02-08,2021-02-21,72370,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-02-22,2021-03-07,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-03-08,2021-03-21,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-03-22,2021-04-04,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-04-05,2021-04-18,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-04-19,2021-05-02,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-05-03,2021-05-16,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-05-17,2021-05-30,72370,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-05-31,2021-06-13,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-06-14,2021-06-27,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-06-28,2021-07-11,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-07-12,2021-07-25,72370,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-07-26,2021-08-08,72370,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-08-09,2021-08-22,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-08-23,2021-09-05,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-09-06,2021-09-19,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-09-20,2021-10-03,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-10-04,2021-10-17,72370,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06020,2021-10-18,2021-10-31,72370,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-02-24,2020-03-08,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-03-09,2020-03-22,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-03-23,2020-04-05,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-04-06,2020-04-19,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-04-20,2020-05-03,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-05-04,2020-05-17,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-05-18,2020-05-31,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-06-01,2020-06-14,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-06-15,2020-06-28,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-06-29,2020-07-12,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-07-13,2020-07-26,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-07-27,2020-08-09,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-08-10,2020-08-23,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-08-24,2020-09-06,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-09-07,2020-09-20,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-09-21,2020-10-04,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-10-05,2020-10-18,26217,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-10-19,2020-11-01,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-11-02,2020-11-15,26217,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-11-16,2020-11-29,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-11-30,2020-12-13,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-12-14,2020-12-27,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2020-12-28,2021-01-10,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-01-11,2021-01-24,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-01-25,2021-02-07,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-02-08,2021-02-21,26217,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-02-22,2021-03-07,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-03-08,2021-03-21,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-03-22,2021-04-04,26217,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-04-05,2021-04-18,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-04-19,2021-05-02,26217,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-05-03,2021-05-16,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-05-17,2021-05-30,26217,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-05-31,2021-06-13,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-06-14,2021-06-27,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-06-28,2021-07-11,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-07-12,2021-07-25,26217,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-07-26,2021-08-08,26217,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-08-09,2021-08-22,26217,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-08-23,2021-09-05,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-09-06,2021-09-19,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-09-20,2021-10-03,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-10-04,2021-10-17,26217,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE06030,2021-10-18,2021-10-31,26217,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-02-24,2020-03-08,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-03-09,2020-03-22,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-03-23,2020-04-05,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-04-06,2020-04-19,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-04-20,2020-05-03,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-05-04,2020-05-17,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-05-18,2020-05-31,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-06-01,2020-06-14,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-06-15,2020-06-28,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-06-29,2020-07-12,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-07-13,2020-07-26,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-07-27,2020-08-09,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-08-10,2020-08-23,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-08-24,2020-09-06,53616,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-09-07,2020-09-20,53616,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-09-21,2020-10-04,53616,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-10-05,2020-10-18,53616,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-10-19,2020-11-01,53616,1920+,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-11-02,2020-11-15,53616,1920+,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-11-16,2020-11-29,53616,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-11-30,2020-12-13,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-12-14,2020-12-27,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2020-12-28,2021-01-10,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-01-11,2021-01-24,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-01-25,2021-02-07,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-02-08,2021-02-21,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-02-22,2021-03-07,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-03-08,2021-03-21,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-03-22,2021-04-04,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-04-05,2021-04-18,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-04-19,2021-05-02,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-05-03,2021-05-16,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-05-17,2021-05-30,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-05-31,2021-06-13,53616,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-06-14,2021-06-27,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-06-28,2021-07-11,53616,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-07-12,2021-07-25,53616,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-07-26,2021-08-08,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-08-09,2021-08-22,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-08-23,2021-09-05,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-09-06,2021-09-19,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-09-20,2021-10-03,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-10-04,2021-10-17,53616,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07010,2021-10-18,2021-10-31,53616,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-02-24,2020-03-08,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-03-09,2020-03-22,15519,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-03-23,2020-04-05,15519,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-04-06,2020-04-19,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-04-20,2020-05-03,15519,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-05-04,2020-05-17,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-05-18,2020-05-31,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-06-01,2020-06-14,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-06-15,2020-06-28,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-06-29,2020-07-12,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-07-13,2020-07-26,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-07-27,2020-08-09,15519,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-08-10,2020-08-23,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-08-24,2020-09-06,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-09-07,2020-09-20,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-09-21,2020-10-04,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-10-05,2020-10-18,15519,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-10-19,2020-11-01,15519,1920+,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-11-02,2020-11-15,15519,960-1919,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-11-16,2020-11-29,15519,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-11-30,2020-12-13,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-12-14,2020-12-27,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2020-12-28,2021-01-10,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-01-11,2021-01-24,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-01-25,2021-02-07,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-02-08,2021-02-21,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-02-22,2021-03-07,15519,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-03-08,2021-03-21,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-03-22,2021-04-04,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-04-05,2021-04-18,15519,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-04-19,2021-05-02,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-05-03,2021-05-16,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-05-17,2021-05-30,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-05-31,2021-06-13,15519,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-06-14,2021-06-27,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-06-28,2021-07-11,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-07-12,2021-07-25,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-07-26,2021-08-08,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-08-09,2021-08-22,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-08-23,2021-09-05,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-09-06,2021-09-19,15519,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-09-20,2021-10-03,15519,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-10-04,2021-10-17,15519,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07020,2021-10-18,2021-10-31,15519,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-02-24,2020-03-08,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-03-09,2020-03-22,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-03-23,2020-04-05,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-04-06,2020-04-19,91284,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-04-20,2020-05-03,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-05-04,2020-05-17,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-05-18,2020-05-31,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-06-01,2020-06-14,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-06-15,2020-06-28,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-06-29,2020-07-12,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-07-13,2020-07-26,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-07-27,2020-08-09,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-08-10,2020-08-23,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-08-24,2020-09-06,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-09-07,2020-09-20,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-09-21,2020-10-04,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-10-05,2020-10-18,91284,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-10-19,2020-11-01,91284,1920+,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-11-02,2020-11-15,91284,960-1919,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-11-16,2020-11-29,91284,480-959,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-11-30,2020-12-13,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-12-14,2020-12-27,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2020-12-28,2021-01-10,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-01-11,2021-01-24,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-01-25,2021-02-07,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-02-08,2021-02-21,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-02-22,2021-03-07,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-03-08,2021-03-21,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-03-22,2021-04-04,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-04-05,2021-04-18,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-04-19,2021-05-02,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-05-03,2021-05-16,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-05-17,2021-05-30,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-05-31,2021-06-13,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-06-14,2021-06-27,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-06-28,2021-07-11,91284,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-07-12,2021-07-25,91284,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-07-26,2021-08-08,91284,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-08-09,2021-08-22,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-08-23,2021-09-05,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-09-06,2021-09-19,91284,240-479,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-09-20,2021-10-03,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-10-04,2021-10-17,91284,60-119,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07030,2021-10-18,2021-10-31,91284,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07040,2020-02-24,2020-03-08,15168,0-59,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07040,2020-03-09,2020-03-22,15168,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
BAE07040,2020-03-23,2020-04-05,15168,120-239,COVID19Cases,BAE,2021-11-03_07-53-32,2021-01-01
