geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
VD,2021-05-23,431468,814762,52.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-24,431468,814762,52.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-25,431468,814762,52.96,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-26,442999,814762,54.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-27,442999,814762,54.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-28,442999,814762,54.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-29,442999,814762,54.37,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-30,540924,814762,66.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-05-31,540924,814762,66.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-01,540924,814762,66.39,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-02,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-03,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-04,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-05,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-06,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-07,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-08,550017,814762,67.51,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-09,559204,814762,68.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-10,559204,814762,68.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-11,559204,814762,68.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-12,559204,814762,68.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-13,607443,814762,74.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-14,607443,814762,74.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-15,607443,814762,74.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-16,616630,814762,75.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-17,616630,814762,75.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-18,616630,814762,75.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-19,616630,814762,75.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-20,666128,814762,81.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-21,666128,814762,81.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-22,666128,814762,81.76,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-23,675315,814762,82.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-24,675315,814762,82.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-25,675315,814762,82.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-26,675315,814762,82.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-27,742754,814762,91.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-28,742754,814762,91.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-29,742754,814762,91.16,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-06-30,816929,814762,100.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-01,816929,814762,100.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-02,816929,814762,100.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-03,816929,814762,100.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-04,816800,814762,100.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-05,816800,814762,100.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-06,816800,814762,100.25,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-07,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-08,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-09,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-10,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-11,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-12,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-13,844759,814762,103.68,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-14,848415,814762,104.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-15,848415,814762,104.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-16,848415,814762,104.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-17,848415,814762,104.13,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-18,872494,814762,107.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-19,872494,814762,107.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-20,872494,814762,107.09,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-21,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-22,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-23,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-24,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-25,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-26,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-27,880932,814762,108.12,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-28,917198,814762,112.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-29,917198,814762,112.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-30,917198,814762,112.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-07-31,917198,814762,112.57,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-01,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-02,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-03,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-04,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-05,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-06,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-07,939163,814762,115.27,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-08,950506,814762,116.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-09,950506,814762,116.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-10,950506,814762,116.66,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-11,958568,814762,117.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-12,958568,814762,117.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-13,958568,814762,117.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-14,958568,814762,117.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-15,982202,814762,120.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-16,982202,814762,120.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-17,982202,814762,120.55,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-18,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-19,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-20,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-21,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-22,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-23,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-24,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-25,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-26,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-27,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-28,991014,814762,121.63,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-29,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-30,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-08-31,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-01,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-02,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-03,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-04,1024034,814762,125.69,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-05,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-06,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-07,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-08,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-09,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-10,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-11,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-12,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-13,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-14,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-15,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-16,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-17,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-18,1036409,814762,127.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-19,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-20,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-21,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-22,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-23,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-24,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-25,1085272,814762,133.2,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-26,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-27,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-28,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-29,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-09-30,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-01,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-02,1097646,814762,134.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-03,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-04,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-05,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-06,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-07,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-08,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-09,1150656,814762,141.23,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-10,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-11,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-12,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-13,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-14,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-15,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-16,1164579,814762,142.93,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-17,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-18,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-19,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-20,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-21,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-22,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-23,1230577,814762,151.04,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-24,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-25,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-26,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-27,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-28,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-29,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-30,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VD,2021-10-31,1239576,814762,152.14,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-22,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-23,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-24,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-25,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-26,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-27,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-28,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-29,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-30,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2020-12-31,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-01,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-02,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-03,4733,348503,1.36,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-04,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-05,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-06,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-07,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-08,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-09,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-10,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-11,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-12,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-13,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-14,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-15,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-16,10144,348503,2.91,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-17,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-18,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-19,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-20,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-21,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-22,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-23,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-24,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-25,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-26,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-27,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-28,21085,348503,6.05,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-29,22503,348503,6.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-30,22503,348503,6.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-01-31,22503,348503,6.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-01,22503,348503,6.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-02,22503,348503,6.46,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-03,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-04,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-05,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-06,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-07,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-08,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-09,33243,348503,9.54,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-10,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-11,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-12,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-13,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-14,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-15,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-16,33891,348503,9.72,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-17,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-18,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-19,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-20,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-21,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-22,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-23,37131,348503,10.65,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-24,40939,348503,11.75,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-25,40939,348503,11.75,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-26,40939,348503,11.75,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-27,40939,348503,11.75,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-02-28,48765,348503,13.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-01,48765,348503,13.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-02,48765,348503,13.99,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-03,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-04,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-05,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-06,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-07,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-08,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-09,54719,348503,15.7,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-10,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-11,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-12,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-13,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-14,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-15,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-16,56947,348503,16.34,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-17,58081,348503,16.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-18,58081,348503,16.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-19,58081,348503,16.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-20,58081,348503,16.67,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-21,72783,348503,20.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-22,72783,348503,20.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-23,72783,348503,20.88,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-24,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-25,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-26,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-27,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-28,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-29,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-30,75943,348503,21.79,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-03-31,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-01,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-02,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-03,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-04,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-05,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-06,93092,348503,26.71,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-07,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-08,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-09,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-10,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-11,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-12,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-13,99653,348503,28.59,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-14,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-15,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-16,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-17,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-18,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-19,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-20,106215,348503,30.48,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-21,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-22,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-23,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-24,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-25,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-26,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-27,127424,348503,36.56,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-28,133655,348503,38.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-29,133655,348503,38.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-04-30,133655,348503,38.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-05-01,133655,348503,38.35,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-05-02,153256,348503,43.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
VS,2021-05-03,153256,348503,43.98,COVID19VaccDosesContingent,2021-10-31_00-00-00
