geoRegion,date,pop,sumTotal,per100PersonsTotal,type,version
TG,2021-06-26,282909,206400,72.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-06-27,282909,206400,72.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-06-28,282909,206400,72.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-06-29,282909,206400,72.96,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-06-30,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-01,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-02,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-03,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-04,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-05,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-06,282909,224300,79.28,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-07,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-08,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-09,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-10,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-11,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-12,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-13,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-14,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-15,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-16,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-17,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-18,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-19,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-20,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-21,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-22,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-23,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-24,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-25,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-26,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-27,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-28,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-29,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-30,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-07-31,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-01,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-02,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-03,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-04,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-05,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-06,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-07,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-08,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-09,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-10,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-11,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-12,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-13,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-14,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-15,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-16,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-17,282909,233725,82.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-18,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-19,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-20,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-21,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-22,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-23,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-24,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-25,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-26,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-27,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-28,282909,235225,83.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-29,282909,237175,83.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-30,282909,237175,83.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-08-31,282909,237175,83.83,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-01,282909,241175,85.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-02,282909,241175,85.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-03,282909,241175,85.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-04,282909,241175,85.25,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-05,282909,246050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-06,282909,246050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-07,282909,246050,86.97,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-08,282909,251050,88.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-09,282909,251050,88.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-10,282909,251050,88.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-11,282909,251050,88.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-12,282909,256900,90.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-13,282909,256900,90.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-14,282909,256900,90.81,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-15,282909,261400,92.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-16,282909,261400,92.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-17,282909,261400,92.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-18,282909,261400,92.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-19,282909,269200,95.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-20,282909,269200,95.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-21,282909,269200,95.15,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-22,282909,280200,99.04,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-23,282909,280200,99.04,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-24,282909,280200,99.04,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-25,282909,280200,99.04,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-26,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-27,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-28,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-29,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-09-30,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-01,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-02,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-03,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-04,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-05,282909,285075,100.77,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-06,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-07,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-08,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-09,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-10,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-11,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-12,282909,286075,101.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-13,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-14,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-15,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-16,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-17,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-18,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-19,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-20,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-21,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-22,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-23,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-24,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-25,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-26,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-27,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-28,282909,286575,101.3,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TG,2021-10-29,282909,288050,101.82,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-24,350986,24025,6.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-25,350986,24025,6.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-26,350986,24025,6.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-27,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-28,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-29,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-30,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-01-31,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-01,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-02,350986,25975,7.4,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-03,350986,26950,7.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-04,350986,26950,7.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-05,350986,26950,7.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-06,350986,26950,7.68,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-07,350986,37250,10.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-08,350986,37250,10.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-09,350986,37250,10.61,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-10,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-11,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-12,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-13,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-14,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-15,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-16,350986,39200,11.17,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-17,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-18,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-19,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-20,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-21,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-22,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-23,350986,42150,12.01,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-24,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-25,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-26,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-27,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-02-28,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-01,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-02,350986,46050,13.12,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-03,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-04,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-05,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-06,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-07,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-08,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-09,350986,61775,17.6,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-10,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-11,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-12,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-13,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-14,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-15,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-16,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-17,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-18,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-19,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-20,350986,64700,18.43,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-21,350986,81400,23.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-22,350986,81400,23.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-23,350986,81400,23.19,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-24,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-25,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-26,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-27,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-28,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-29,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-30,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-03-31,350986,86275,24.58,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-01,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-02,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-03,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-04,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-05,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-06,350986,88225,25.14,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-07,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-08,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-09,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-10,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-11,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-12,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-13,350986,113325,32.29,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-14,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-15,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-16,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-17,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-18,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-19,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-20,350986,120150,34.23,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-21,350986,127950,36.45,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-22,350986,127950,36.45,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-23,350986,127950,36.45,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-24,350986,127950,36.45,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-25,350986,144550,41.18,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-26,350986,144550,41.18,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-27,350986,144550,41.18,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-28,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-29,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-04-30,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-01,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-02,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-03,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-04,350986,150400,42.85,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-05,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-06,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-07,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-08,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-09,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-10,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-11,350986,174575,49.74,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-12,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-13,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-14,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-15,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-16,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-17,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-18,350986,179450,51.13,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-19,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-20,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-21,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-22,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-23,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-24,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-25,350986,212550,60.56,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-26,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-27,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-28,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-29,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-30,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-05-31,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-01,350986,217425,61.95,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-02,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-03,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-04,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-05,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-06,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-07,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-08,350986,260625,74.26,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-09,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-10,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-11,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-12,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-13,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-14,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-15,350986,264525,75.37,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-16,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-17,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-18,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-19,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-20,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-21,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-22,350986,286750,81.7,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-23,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-24,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-25,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-26,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-27,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-28,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-29,350986,310550,88.48,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-06-30,350986,341550,97.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-01,350986,341550,97.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-02,350986,341550,97.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-03,350986,341550,97.31,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-04,350986,367650,104.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-05,350986,367650,104.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-06,350986,367650,104.75,COVID19VaccDosesDelivered,2021-10-29_16-00-00
TI,2021-07-07,350986,368625,105.03,COVID19VaccDosesDelivered,2021-10-29_16-00-00
