date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202140,GE,female,-1529,sex,261023,14284,-0.59,5.47,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.512,51.2
202141,GE,female,-2582,sex,261023,11702,-0.99,4.48,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.48,48
202142,GE,female,-2439,sex,261023,9263,-0.93,3.55,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.479,47.9
202143,GE,female,-1301,sex,261023,7962,-0.5,3.05,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.495,49.5
202052,GE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,GE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202101,GE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202102,GE,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202103,GE,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202104,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202105,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202106,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202107,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202108,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202109,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202110,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202111,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202112,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202113,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202114,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202115,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202116,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202117,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202118,GE,unknown,1,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202119,GE,unknown,1,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202120,GE,unknown,1,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0.001,-0.1
202121,GE,unknown,1,sex,NA,5,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202122,GE,unknown,-1,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202123,GE,unknown,1,sex,NA,5,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0.001,-0.1
202124,GE,unknown,-3,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0.001,-0.1
202125,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202126,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202127,GE,unknown,-1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202128,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202129,GE,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202130,GE,unknown,1,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0.005,-0.5
202131,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202132,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202133,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202134,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202135,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202136,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202137,GE,unknown,1,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202138,GE,unknown,0,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202139,GE,unknown,0,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202140,GE,unknown,0,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202141,GE,unknown,-1,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202142,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202143,GE,unknown,0,sex,NA,2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202052,GL,male,0,sex,20625,0,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,GL,male,0,sex,20625,0,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202101,GL,male,100,sex,20625,100,0.48,0.48,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.287,28.7
202102,GL,male,243,sex,20625,343,1.18,1.66,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.423,42.3
202103,GL,male,253,sex,20625,596,1.23,2.89,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.432,43.2
202104,GL,male,450,sex,20625,1046,2.18,5.07,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202105,GL,male,-48,sex,20625,998,-0.23,4.84,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.211,21.099999999999998
202106,GL,male,-183,sex,20625,815,-0.89,3.95,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.394,39.4
202107,GL,male,-157,sex,20625,658,-0.76,3.19,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.403,40.300000000000004
202108,GL,male,-506,sex,20625,152,-2.45,0.74,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.495,49.5
202109,GL,male,144,sex,20625,296,0.7,1.44,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.463,46.300000000000004
202110,GL,male,72,sex,20625,368,0.35,1.78,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.456,45.6
202111,GL,male,365,sex,20625,733,1.77,3.55,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.475,47.5
202112,GL,male,425,sex,20625,1158,2.06,5.61,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.508,50.8
202113,GL,male,-44,sex,20625,1114,-0.21,5.4,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.524,52.400000000000006
202114,GL,male,-91,sex,20625,1023,-0.44,4.96,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.444,44.4
202115,GL,male,-282,sex,20625,741,-1.37,3.59,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202116,GL,male,-26,sex,20625,715,-0.13,3.47,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-1.13,-112.99999999999999
202117,GL,male,585,sex,20625,1300,2.84,6.3,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.429,42.9
202118,GL,male,1065,sex,20625,2365,5.16,11.47,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.514,51.4
202119,GL,male,498,sex,20625,2863,2.41,13.88,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.542,54.2
202120,GL,male,530,sex,20625,3393,2.57,16.45,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.557,55.7
202121,GL,male,-235,sex,20625,3158,-1.14,15.31,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.359,35.9
202122,GL,male,-915,sex,20625,2243,-4.44,10.88,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.492,49.2
202123,GL,male,-347,sex,20625,1896,-1.68,9.19,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.519,51.9
202124,GL,male,-381,sex,20625,1515,-1.85,7.35,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202125,GL,male,308,sex,20625,1823,1.49,8.84,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.671,67.10000000000001
202126,GL,male,202,sex,20625,2025,0.98,9.82,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.558,55.800000000000004
202127,GL,male,-302,sex,20625,1723,-1.46,8.35,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.515,51.5
202128,GL,male,-414,sex,20625,1309,-2.01,6.35,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.616,61.6
202129,GL,male,-538,sex,20625,771,-2.61,3.74,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.569,56.89999999999999
202130,GL,male,-2,sex,20625,769,-0.01,3.73,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202131,GL,male,-1,sex,20625,768,-0,3.72,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.25,25
202132,GL,male,100,sex,20625,868,0.48,4.21,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.649,64.9
202133,GL,male,-254,sex,20625,614,-1.23,2.98,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.562,56.2
202134,GL,male,192,sex,20625,806,0.93,3.91,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.516,51.6
202135,GL,male,341,sex,20625,1147,1.65,5.56,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.512,51.2
202136,GL,male,271,sex,20625,1418,1.31,6.88,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202137,GL,male,37,sex,20625,1455,0.18,7.05,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.487,48.699999999999996
202138,GL,male,167,sex,20625,1622,0.81,7.86,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.54,54
202139,GL,male,-450,sex,20625,1172,-2.18,5.68,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.521,52.1
202140,GL,male,-23,sex,20625,1149,-0.11,5.57,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.418,41.8
202141,GL,male,-324,sex,20625,825,-1.57,4,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.558,55.800000000000004
202142,GL,male,-360,sex,20625,465,-1.75,2.25,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.541,54.1
202143,GL,male,-35,sex,20625,430,-0.17,2.08,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.422,42.199999999999996
202052,GL,female,0,sex,20226,0,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,GL,female,1,sex,20226,1,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,1,100
202101,GL,female,249,sex,20226,250,1.23,1.24,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.713,71.3
202102,GL,female,331,sex,20226,581,1.64,2.87,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.577,57.699999999999996
202103,GL,female,332,sex,20226,913,1.64,4.51,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.568,56.8
202104,GL,female,483,sex,20226,1396,2.39,6.9,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202105,GL,female,-180,sex,20226,1216,-0.89,6.01,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.789,78.9
202106,GL,female,-281,sex,20226,935,-1.39,4.62,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.606,60.6
202107,GL,female,-233,sex,20226,702,-1.15,3.47,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.597,59.699999999999996
202108,GL,female,-516,sex,20226,186,-2.55,0.92,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.505,50.5
202109,GL,female,167,sex,20226,353,0.83,1.75,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.537,53.7
202110,GL,female,86,sex,20226,439,0.43,2.17,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.544,54.400000000000006
202111,GL,female,404,sex,20226,843,2,4.17,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.525,52.5
202112,GL,female,412,sex,20226,1255,2.04,6.2,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.492,49.2
202113,GL,female,-40,sex,20226,1215,-0.2,6.01,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.476,47.599999999999994
202114,GL,female,-114,sex,20226,1101,-0.56,5.44,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.556,55.60000000000001
202115,GL,female,-303,sex,20226,798,-1.5,3.95,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202116,GL,female,49,sex,20226,847,0.24,4.19,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,2.13,213
202117,GL,female,780,sex,20226,1627,3.86,8.04,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.571,57.099999999999994
202118,GL,female,1007,sex,20226,2634,4.98,13.02,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.486,48.6
202119,GL,female,421,sex,20226,3055,2.08,15.1,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.458,45.800000000000004
202120,GL,female,421,sex,20226,3476,2.08,17.19,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.443,44.3
202121,GL,female,-419,sex,20226,3057,-2.07,15.11,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.641,64.1
202122,GL,female,-944,sex,20226,2113,-4.67,10.45,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.508,50.8
202123,GL,female,-321,sex,20226,1792,-1.59,8.86,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.481,48.1
202124,GL,female,-441,sex,20226,1351,-2.18,6.68,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.536,53.6
202125,GL,female,153,sex,20226,1504,0.76,7.44,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.333,33.300000000000004
202126,GL,female,160,sex,20226,1664,0.79,8.23,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.442,44.2
202127,GL,female,-284,sex,20226,1380,-1.4,6.82,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.485,48.5
202128,GL,female,-258,sex,20226,1122,-1.28,5.55,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.384,38.4
202129,GL,female,-407,sex,20226,715,-2.01,3.54,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.431,43.1
202130,GL,female,-4,sex,20226,711,-0.02,3.52,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.667,66.7
202131,GL,female,-3,sex,20226,708,-0.01,3.5,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.75,75
202132,GL,female,54,sex,20226,762,0.27,3.77,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.351,35.099999999999994
202133,GL,female,-198,sex,20226,564,-0.98,2.79,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.438,43.8
202134,GL,female,180,sex,20226,744,0.89,3.68,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.484,48.4
202135,GL,female,325,sex,20226,1069,1.61,5.29,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.488,48.8
202136,GL,female,242,sex,20226,1311,1.2,6.48,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202137,GL,female,39,sex,20226,1350,0.19,6.67,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.513,51.300000000000004
202138,GL,female,142,sex,20226,1492,0.7,7.38,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.46,46
202139,GL,female,-414,sex,20226,1078,-2.05,5.33,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.479,47.9
202140,GL,female,-32,sex,20226,1046,-0.16,5.17,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.582,58.199999999999996
202141,GL,female,-257,sex,20226,789,-1.27,3.9,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.442,44.2
202142,GL,female,-306,sex,20226,483,-1.51,2.39,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.459,45.9
202143,GL,female,-48,sex,20226,435,-0.24,2.15,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.578,57.8
202052,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202101,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202102,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202103,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202104,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202105,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202106,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202107,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202108,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202109,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202110,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202111,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202112,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202113,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202114,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202115,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202116,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202117,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202118,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202119,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202120,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202121,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202122,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202123,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202124,GL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202125,GL,unknown,-2,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0.004,-0.4
202126,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202127,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202128,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202129,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202130,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202131,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202132,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202133,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202134,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202135,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202136,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202137,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202138,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202139,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202140,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202141,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202142,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202143,GL,unknown,0,sex,NA,-2,NA,NA,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-0,-0
202052,GR,male,0,sex,100289,0,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,NA,NA
202053,GR,male,0,sex,100289,0,0,0,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0,0
202101,GR,male,213,sex,100289,213,0.21,0.21,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.332,33.2
202102,GR,male,560,sex,100289,773,0.56,0.77,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.296,29.599999999999998
202103,GR,male,588,sex,100289,1361,0.59,1.36,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.318,31.8
202104,GR,male,1062,sex,100289,2423,1.06,2.42,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.552,55.2
202105,GR,male,-296,sex,100289,2127,-0.3,2.12,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.247,24.7
202106,GR,male,172,sex,100289,2299,0.17,2.29,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,-1.132,-113.19999999999999
202107,GR,male,1158,sex,100289,3457,1.15,3.45,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.451,45.1
202108,GR,male,-794,sex,100289,2663,-0.79,2.66,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.499,49.9
202109,GR,male,1215,sex,100289,3878,1.21,3.87,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.507,50.7
202110,GR,male,148,sex,100289,4026,0.15,4.01,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,1.028,102.8
202111,GR,male,-973,sex,100289,3053,-0.97,3.04,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.526,52.6
202112,GR,male,1488,sex,100289,4541,1.48,4.53,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.498,49.8
202113,GR,male,189,sex,100289,4730,0.19,4.72,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.604,60.4
202114,GR,male,372,sex,100289,5102,0.37,5.09,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.678,67.80000000000001
202115,GR,male,2479,sex,100289,7581,2.47,7.56,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.488,48.8
202116,GR,male,961,sex,100289,8542,0.96,8.52,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.492,49.2
202117,GR,male,1855,sex,100289,10397,1.85,10.37,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.459,45.9
202118,GR,male,1330,sex,100289,11727,1.33,11.69,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.45,45
202119,GR,male,-1375,sex,100289,10352,-1.37,10.32,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.477,47.699999999999996
202120,GR,male,807,sex,100289,11159,0.8,11.13,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,0.458,45.800000000000004
202121,GR,male,485,sex,100289,11644,0.48,11.61,COVID19PartiallyVaccPersons,2021-11-03_08-07-17,detailed,1.72,172
